start_station_name,end_station_name,running_time,train_no
汉中,城固,18,C244
延庆,昌平,18,D6702
西安,临潼,18,C162
渭南,临潼,18,C161
英吉沙,阿克陶,18,T9532
揭阳机场,丰顺东,18,D7161
东边井,绥棱,18,K7118
交城,汾阳,18,C149
拉哈,青水山,18,K7108
海口,海口东,18,C7307
恩平,台山,18,C6922
犀浦,彭州南,18,C6063
李家,通北,18,K7054
前进镇,换新天,18,K7066
上饶,玉山,18,T26
兰考,民权,18,Z4281
襄垣东,武乡,19,D2783
恭城,阳朔,19,D2820
衡山西,株洲西,19,G9632
惠州北,河源东,19,G1666
太仓,常熟,19,G1532
武汉,汉口,19,G1040
临沂北,蒙山,19,G5367
合肥北城,淮南南,19,G7182
太原南,太谷西,19,D2533
运城北,永济北,19,D2531
温州南,青田,19,G7462
永济北,大荔,19,D2529
观沙岭,宁乡西,19,G5698
简阳南,资中北,19,G8682
福州,闽清北,19,G1676
襄汾西,洪洞西,19,D2538
福清,莆田,19,G1675
青田,丽水,19,G7462
戚墅堰,丹阳,19,G7136
巢湖东,芜湖,19,G584
惠安,莆田,19,G1680
方城,平顶山西,19,G572
上海虹桥,安亭西,19,C3796
泰安,曲阜东,19,G5557
西宁,大通西,19,D2671
芜湖,湾沚南,19,G7449
海城西,盖州西,19,G720
北滩,靖远北,19,D2767
惠山,苏州,19,G7211
普宁,陆丰,19,G9603
石家庄,藁城南,19,D2780
亳州南,太和东,19,G7163
羊马,成都南,19,C3430
二连,赛乌苏,19,T4201
合肥南,舒城东,19,G7196
宜昌东,枝江北,19,G1516
分宜,新余,19,T582
云阳,奉节,19,G1534
安图西,延吉西,19,C1037
杭州,海宁西,19,G7353
余姚北,宁波,19,G7645
永康南,丽水,19,G7367
南陵,旌德,19,G1611
溧阳,长兴,19,G7649
上海虹桥,上海西,19,G7360
射阳,滨海港,19,D9558
昭通,花土坡,19,K9517
万安县,吉安西,19,G2286
漳州,龙山镇,19,D3135
遂溪,廉江,19,K9314
开原,铁岭,19,Z368
将乐,三明北,19,D3147
南丰,建宁县北,19,D3147
抚州,南城,19,D3265
杭州,德清,19,G7391
南陵,无为,19,G7414
苍南,太姥山,19,D3233
白城,到保,19,Z5002
临汾,襄汾,19,K2665
肃宁,任丘,19,Z602
海宁西,嘉善南,19,G7382
雄安,大兴机场,19,C2708
广元,青川,19,G2211
承德南,兴隆县西,19,G972
涪陵北,丰都,19,D3058
昆山,苏州,19,Z176
昆山南,无锡新区,19,G7272
涟水,灌云,19,D2922
三穗,新晃西,19,G1536
青莲,江油北,19,G2204
定边,盐池,19,Z277
宾阳,贵港,19,D9677
燕郊,宝坻,19,G497
罗源,福安,19,D3126
新桥,上海南,19,S1202
丽江,鹤庆,19,D9854
辽宁朝阳,喀左,19,G978
福鼎,霞浦,19,D9969
胶州北,即墨北,19,D1615
鄂尔多斯,东胜东,19,C658
郑州东,新乡东,19,G896
廊坊,天津西,19,G8901
滨海西,天津西,19,G1293
泗水南,费县北,19,G6956
青白江东,罗江东,19,C6304
界首南,阜阳西,19,G1905
西安北,礼泉南,19,G1909
东莞南,东莞,19,G6562
珠海,南朗,19,C7664
南朗,容桂,19,C7646
安陆西,随县,19,G6783
武当山西,谷城北,19,G6822
茂名,马踏,19,C6986
尖峰,东方,19,C7446
博鳌,文昌,19,C7416
台州,天台山,19,G9308
章丘南,济南东,19,G9326
八达岭长城,清河,19,D1002
沙湾市,石河子,19,C9846
佛山西,广州,19,C6862
肇庆,大旺,19,C6824
四会,佛山西,19,C6830
狮山,鼎湖东,19,C6849
中山北,顺德,19,C7798
杨桥,西渡,19,G6019
泗水,曲阜,19,K1902
九江,瑞昌西,19,G1992
石柱县,丰都,19,D2246
岳阳东,汨罗东,19,G6027
熊岳城,盖州,19,T329
桦南东,七台河西,19,G714
犀浦,步行街,19,C6085
瓦房店西,鲅鱼圈,19,G709
青城山,郫县,19,C6104
大足南,内江北,19,G8687
怀化南,麻阳西,19,G6080
新津南,成都南,19,C5658
商河,临邑,19,K1786
黄梅东,蕲春南,19,D2112
定南,龙南,19,K1620
花溪大学城,贵阳,19,C5856
贵阳北,清镇西,19,C5980
北滩,中卫南,19,D2765
哈力图,红彦,19,K7103
铁力,双丰,19,K7106
庄河北,城子坦,19,D7751
庐江西,肥西,19,G8337
弋阳,贵溪,19,K8713
前锋,东二道河,19,K7065
鸡东,鸡西,19,K7160
卫星,杨岗,19,K7156
海阳北,烟台南,19,G2652
垫江,长寿北,19,G2865
宁县,彬州东,19,D3518
贵阳北,平坝南,19,G2831
襄垣东,长治南,19,D3389
城子坦,登沙河,19,D7718
桐庐东,建德,19,G2381
杭州西,桐庐东,19,G2379
邯郸,沙河市,19,K386
百色,田阳,19,D3924
浠水南,武穴北,19,G3255
一面坡北,帽儿山西,19,D8520
怀柔,密云北,19,K7711
绍兴东,杭州南,19,G7792
南翔北,苏州,19,G2616
通化,通化县,19,K5092
太子城,下花园北,19,D6718
八方山,宁乡西,19,D7452
镇安,柞水,19,K608
长发屯,申家店,19,K5120
永修,南昌西,20,G2769
肇东,安达,20,D130
宾阳,来宾北,20,D3966
南雄,始兴,20,K527
芙蓉镇,吉首东,20,G6433
光明城,惠州北,20,G2766
大同南,阳高南,20,D1124
怀化南,溆浦南,20,G6433
全州南,兴安北,20,D3967
郑州东,开封北,20,G1900
西哲里木,吐列毛杜,20,K7534
威海北,烟台南,20,D1622
唐山,滨海西,20,G8918
庆城,环县,20,G3190
新民北,彰武,20,D162
平果,田东北,20,D3956
合浦,钦州东,20,D3956
廊坊,北京南,20,G8906
泾县,绩溪北,20,G3186
尚志南,亚布力西,20,D135
邵东,双峰北,20,G6402
小湾东,云县,20,D8107
湖州,广德南,20,G3190
阜阳西,古城东,20,G1902
延平,闽清北,20,G1637
仙居南,临海南,20,C471
宝丰,鲁山,20,K538
北京,北京朝阳,20,G913
枣阳,随州南,20,C9206
营口东,鞍山西,20,G8183
隆回,邵阳,20,G6485
温州南,乐清东,20,G7432
安顺西,六枝南,20,G1321
泉州,南安北,20,C880
南京南,全椒,20,G3152
贵阳北,贵定北,20,G1540
襄阳东,邓州东,20,G1324
明溪,清流,20,C880
宣城,芜湖南,20,G1882
蕲春,浠水,20,K1312
仙桃,汉川,20,D5220
平安驿,乐都,20,K1310
包头,达拉特西,20,C927
南京南,当涂东,20,G2784
耀州,铜川东,20,C232
侯马西,临汾西,20,D4038
巢湖东,铜陵北,20,G7425
梅州西,丰顺东,20,D7313
昌平,东花园北,20,D1113
独山东,荔波,20,G8969
禹城东,济南东,20,G2630
昆明南,石林西,20,D3924
昌图,开原,20,K1572
青县,沧州,20,K5203
云浮东,肇庆东,20,D3832
青莲,罗江东,20,D1939
瓦房店,普兰店,20,K1566
彭泽,湖口,20,K1556
从江,榕江,20,D1870
佛山西,肇庆东,20,D3846
蚌埠南,水家湖,20,G2595
渭南,华州,20,C168
昌图西,铁岭西,20,G8126
嘉峪关,酒泉,20,Z6206
融安,融水,20,K835
连云港,灌云,20,D2105
英德西,韶关,20,G6168
平庄,赤峰,20,C1154
黄山北,旌德,20,G326
淮南东,合肥北城,20,G325
台安,盘锦北,20,G2604
襄汾西,闻喜西,20,D1671
揭阳,畲江北,20,G6353
双流机场,眉山东,20,D1859
天门南,潜江,20,D7063
成都东,新津,20,C6313
息县,罗山,20,K656
南通西,如皋,20,C3798
杏树屯,金州,20,D7716
句容西,溧阳,20,G1734
南京,镇江,20,G7121
漳浦,角美,20,D6218
氡泉,黄泥崴子,20,K5077
兴隆县西,怀柔南,20,G966
嵩明,昆明南,20,G1421
南京南,瓦屋山,20,G7477
迎龙,龙兴,20,C67
朝阳湖,大邑,20,C6622
日照西,董家口,20,G6956
雅安,朝阳湖,20,C6622
岷县,漳县,20,C685
大明湖,章丘,20,D6075
铜仁南,芷江,20,G1398
本溪,通远堡西,20,D7743
荣成,威海北,20,C6504
曲阜南,蒙山,20,G6968
天津,滨海北,20,G9413
烟台,烟台南,20,D6097
迎宾路,犀浦,20,C5558
漳浦,诏安,20,C5261
徐水,高碑店,20,T147
兴国西,赣州西,20,G2693
大安,安广,20,C517
长山屯,松原,20,C502
白沟,霸州,20,T254
咸宁南,纸坊东,20,C5026
乌兰浩特,葛根庙,20,C508
贵安,安顺西,20,G2885
禹州,郑州航空港,20,G1710
江山,上饶,20,G1461
贵阳北,金华镇,20,C5824
岳阳,路口铺,20,K1080
西固,兰州新区,20,C603
甘洛南,金口河南,20,C756
兴凯,杨岗,20,K7154
乐东,凤凰机场,20,C7476
大理,漾濞,20,C373
萨拉齐,察素齐,20,D6754
郑州航空港,鄢陵,20,G6671
绥化,秦家,20,K7121
文昌,海口东,20,C7352
武汉东,华容东,20,D5764
琼海,神州,20,C7431
定南南,信丰西,20,G2790
建瓯西,延平西,20,G3141
柴河,朱家沟,20,K5115
白奎堡,康金井,20,K7232
横道河子东,苇河西,20,D7921
淮安东,灌南,20,D5502
双丰,庆安,20,K554
吉文,甘河,20,K7093
莒县,沂南,20,K1066
北京,通州西,20,K1189
张家口,宣化,20,K574
万乐,哈尔滨,20,K7098
安达,宋,20,K7104
神树,桃山,20,K7106
柘皋,合肥南,20,G7670
扶绥南,崇左南,20,D8471
日照西,莒南北,20,G5575
西宁,海东,20,D2670
蒙山,曲阜东,20,G5573
济宁北,曲阜东,20,G5572
学庄,独山,20,K9379
甘旗卡,彰武,20,G3652
苏家屯,灯塔,20,K2062
六合镇,讷河,20,K2061
厉家寨,临沂北,20,G5588
怀集,广宁,20,D2961
清河城,大营镇,20,K2386
蓟州,三河县,20,K381
海安,盐城大丰,20,G3288
大石桥,盖州,20,K2084
彬州东,乾县,20,G2261
荔波,环江,20,G4859
南宁北,马山县,20,G4860
永安南,三元西,20,K8756
潜山,桐城东,20,G8396
藤县,郁南,20,D3704
张桥,蒲城东,20,K214
威信,兴文,20,G2189
郎溪南,湾沚南,20,G7724
民和南,海东,20,D2723
贵阳东,南江,21,C5834
牡丹江,海林,21,K2052
衢州,金华,21,G1418
广宁,肇庆东,21,G2858
即墨北,莱阳,21,D2874
青州市,潍坊,21,D6075
无为,铜陵,21,G8341
万州北,梁平南,21,G3463
湖州,杭州东,21,G7611
潍坊北,临淄北,21,G6988
贵阳北,百宜,21,C6363
大理,祥云,21,D8732
永寿西,咸阳北,21,G2256
合肥南,巢湖东,21,G9511
遵义,桐梓东,21,D6170
淮南南,颍上北,21,G7724
黄山北,婺源,21,G2389
深圳北,庆盛,21,G1012
桐梓北,娄山关南,21,D6159
内黄,卫辉南,21,G7929
青岛机场,青岛北,21,G6903
灵璧,泗县,21,T144
齐齐哈尔南,杜尔伯特,21,G766
韶山南,长沙南,21,G2364
上海西,苏州园区,21,G7050
赤壁北,岳阳东,21,G1776
桃村北,莱西,21,D2872
阳西,电白,21,C6907
涿州东,保定东,21,G351
宁德,连江,21,D9969
鹿寨北,永福南,21,D2958
徽县,两当,21,T8
随州南,云梦东,21,G3454
吴忠,惠安堡,21,D3583
都昌,鄱阳北,21,G2382
安庆,桐城南,21,G8345
哈尔滨,肇东,21,G947
四平东,开原西,21,G764
扬州东,高邮北,21,D2922
衡水,枣强,21,K1109
郴州西,耒阳西,21,G1028
成都西,大邑,21,C6615
城阳,高密北,21,G6956
屏山,犍为,21,C6306
保定东,白沟,21,G3494
玉田县,蓟州,21,K581
常熟,南通西,21,D3090
公主岭南,长春,21,G8001
淮安东,高邮北,21,D2895
唐山北,玉田县,21,T40
海阳北,夏格庄,21,C6578
彭州,犀浦,21,C6064
郑州东,许昌东,21,G809
牟平,桃村北,21,G6996
杭州东,富阳,21,G7305
韦庄,陈庄,21,C243
陆丰,鲘门,21,D7313
大庆东,杜尔伯特,21,D6935
阳平关,宁强,21,C244
北京南,武清,21,C2563
花园,孝感,21,K1006
石泉县,汉阴,21,C224
霞浦,宁德,21,D3233
平遥,介休,21,K5317
太原,榆次,21,K5317
北京大兴,北京西,21,C2714
建湖,淮安东,21,D9482
江桥,平洋,21,K996
惠东南,汕尾,21,D688
汕尾,葵潭,21,D688
安庆,潜山,21,G2781
峡江,丰城东,21,G2712
萧县,淮北,21,K304
蔡家坡,杨陵,21,C186
宝鸡,蔡家坡,21,C186
惠阳,鲘门,21,D7141
华州,华山,21,C168
武义,永康南,21,K942
新沂,邳州东,21,K304
香坊,平房,21,K5184
新干东,吉安西,21,G2727
绍兴北,嵊州新昌,21,G7664
吴桥,东光,21,K5204
龙市,炎陵,21,K328
晋城东,焦作,21,D3363
玉林,兴业,21,D9694
喜德西,越西,21,C46
米易东,盐边,21,C45
绍兴,上虞,21,T328
进贤南,鹰潭北,21,G1686
南通,海门,21,C418
高安,新余北,21,G1483
平台,白城,21,C512
乌兰浩特,镇西,21,C512
怀宁,天柱山,21,T221
湖口,九江,21,T151
上海,阳澄湖,21,G7076
呼和浩特,察素齐,21,D6753
永登,天祝,21,T6613
开福寺,宁乡西,21,D7454
阳澄湖,上海虹桥,21,G2790
怀柔南,北京朝阳,21,G3674
叶城,泽普,21,T9532
天台山,嵊州北,21,G1674
观音机场,宿迁,21,C3621
迤那,花土坡,21,K9515
湛江,遂溪,21,K654
宝坻,唐山西,21,D6611
固安,霸州,21,K7701
阜宁东,响水县,21,G7524
常州北,苏州北,21,G25
太原,汾河,21,K7821
临城,元氏,21,K7726
南宁,南宁西,21,D3944
磁窑,泰山,21,C972
平度,潍坊北,21,G2090
六盘水东,六枝南,21,G1328
牡丹江,温春,21,K7298
庄桥,绍兴东,21,G7586
建始,高坪,21,D5226
洞口,安江东,21,G6459
凤县,凤州,21,K546
邳州东,东海县,21,G3222
桐乡,金山北,21,D382
成都南,简阳南,21,G8766
铜陵,芜湖南,21,G3255
黄口,砀山,21,K1614
新肇,大安北,21,K50
抚宁,卢龙,21,K50
资中北,荣昌北,21,G8682
三亚,陵水,21,C7344
棋子湾,白马井,21,C7441
白马井,临高南,21,C7444
友好,伊春,21,K7138
武陟,郑州,21,G6651
天津西,杨村,21,K286
太谷东,太原南,21,D2783
盘锦,海城西,21,D7766
修武西,黄河景区,21,D7867
清河,昌平北,21,S521
成吉思汗,碾子山,21,K7118
伊拉哈,老莱,21,K7108
绥中北,葫芦岛北,21,G2654
北京丰台,涿州东,21,G6739
肇东,对青山,21,K7098
广州南,古镇,21,C6961
和硕,焉耆,21,C802
上海虹桥,苏州北,21,G24
顺德,中山,21,C7629
马兰,和硕,21,C802
济南西,济南东,22,G6918
保康县,兴山,22,G3457
千岛湖,桐庐,22,G7306
武汉,鄂州,22,G1647
定州东,石家庄,22,G6711
济南东,淄博北,22,G6925
杭州西,湖州,22,G7428
诸暨,杭州东,22,G7492
郴州西,乐昌东,22,G6033
黔西,毕节,22,G2165
上饶,武夷山北,22,G301
珲春,图们北,22,G8126
深圳北,惠阳,22,G2931
邳州东,徐州东,22,G260
重庆西,永川东,22,G8512
商丘,兰考南,22,G1974
武汉,红安西,22,G3248
铁岭西,沈阳,22,G8126
醴陵东,长沙南,22,G6121
菏泽东,嘉祥北,22,G5368
溧水,宜兴,22,G7484
重庆北,重庆西,22,G3209
合肥,水家湖,22,G7410
长治东,高平东,22,G695
桐乡,杭州,22,G7391
如皋南,张家港,22,G8287
临海,宁海,22,G7432
沧州西,天津南,22,G2572
临泉,淮阳南,22,G3252
内江东,资中北,22,G8774
桂林,永福南,22,G539
平顶山西,长葛北,22,G2680
曲靖北,嵩明,22,G2981
霍州东,介休东,22,G626
运城北,侯马西,22,G622
沈阳,本溪新城,22,G8108
芜湖,江宁西,22,G7774
平度,莱阳,22,G2668
鄢陵,周口东,22,G1954
青州市北,邹平,22,G5336
金华南,龙游,22,G1984
九江,德安,22,G2765
上海,安亭西,22,G8282
淮北,萧县北,22,G7766
镇江,常州,22,G7027
成都东,资阳北,22,G8619
厦门,厦门北,22,G242
河源北,和平北,22,G2282
苏州,上海西,22,G7027
宣城,安吉,22,G1889
沙坪坝,荣昌北,22,G8620
丹阳,惠山,22,G7117
内江北,永川东,22,G8671
昆山南,无锡,22,G9242
宿州东,蚌埠南,22,G171
苏州,戚墅堰,22,G7050
宝鸡南,杨陵南,22,G2096
长宁,屏山,22,G2826
宁强南,广元,22,G1704
宿松东,庐山,22,G3158
内江北,自贡,22,G2856
西华,许昌北,22,G7964
周口东,界首南,22,G3101
汕头,潮汕,22,G6358
淮阳南,扶沟南,22,G6678
山海关,北戴河,22,G2656
青岛北,胶州北,22,G232
阜新,北票,22,G8183
益阳南,麓谷,22,G5879
鞍山西,沈阳南,22,G8053
弋阳,抚州东,22,G2040
哈尔滨,双城北,22,G768
亚布力西,海林北,22,G721
白沙铺,鄂州,22,G2294
启东,海门,22,C426
衢州,龙游南,22,C481
兴国,于都北,22,K8758
绥化,兴隆镇,22,K7232
呼兰,康金井,22,K7231
哈尔滨东,呼兰,22,K7231
南昌,向塘,22,K161
恩施,建始,22,D5784
景州,平原东,22,D1611
东乡,进贤,22,T307
鄂州,武汉东,22,D5766
介休东,太谷西,22,D2536
东岔,天水南,22,D2661
玉溪,通海,22,C563
三门峡西,三门峡,22,K292
松江,嘉善,22,K287
杨村,廊坊北,22,K286
泗阳,洋河,22,T142
崇州,成都南,22,C3422
雅安,蒲江,22,C3418
济南西,禹城东,22,D1644
吉安,泰和,22,K728
天门,应城,22,K254
京山,天门,22,K254
元谋西,永仁,22,D876
名山,西来,22,C3392
白银南,平川西,22,D8942
二道湾,富裕,22,K7108
蓬溪,南充,22,C750
城阳,莱西,22,C6502
周口,项城,22,K852
大田北,德化,22,C879
高兴,广安,22,K814
茂名西,化州,22,K1232
漳县,渭源,22,C691
梧州南,南江口,22,D3816
广州东,新塘南,22,C6701
如东,栟茶,22,K8394
临泽,高台,22,K2058
即墨北,红岛,22,D2926
成高子,哈尔滨东,22,K2052
兰棱,扶余,22,K2052
敖力布告,宝龙山,22,K1820
稷山,河津,22,K2095
八达岭长城,下花园北,22,D1091
章丘北,临淄北,22,G1061
怀来,昌平,22,D1104
零陵,永州,22,T82
成都南,彭山北,22,C6271
乐山,彭山北,22,C6268
从江,三江南,22,D2815
邹城,滕州,22,C967
红光镇,青城山,22,C6119
重庆西,珞璜东,22,C61
黄陵南,富县东,22,C9302
西固,兰州,22,C624
成高子,香坊,22,K5174
双吉,龙嘉,22,C1224
泰州,海安,22,D2218
广安,渠县,22,C726
平阳,福鼎,22,D3169
咸阳西,西安,22,Z378
海口东,老城镇,22,C7424
五棵树,陶赖昭,22,K5010
内乡,镇平,22,K1310
讷河,老莱,22,K5111
集宁南,土贵乌拉,22,K4060
华容东,武汉,22,D7014
深圳,樟木头,22,C7116
虢镇,眉县东,22,C162
大理,巍山,22,D8115
黄河景区,焦作,22,D7873
哈尔滨,宾西北,22,D7817
咸阳,武功,22,C171
香河,玉田南,22,D21
庄河北,大孤山,22,D7717
义马,新安县,22,K596
襄阳东,谷城北,22,G1589
滦县,昌黎,22,T5687
新干,樟树东,22,T8010
天津,滨海,22,C2303
玉溪,化念,22,C305
化念,元江,22,C319
红河,朋普,22,D8688
富裕,塔哈,22,K383
旬阳北,小河镇,22,K608
勉县,汉中,22,C244
延平,三明北,22,D6552
河池西,都安,23,G4859
都安,南宁北,23,G4859
汉口,汉川,23,D3083
潼南,合川,23,D3058
全州南,东安东,23,G432
德州,平原,23,K1986
漳州,云霄,23,D3123
苍南,温州南,23,D3137
德安,瑞昌西,23,G2040
兖州,济宁,23,K1902
衡水,深州,23,K1902
杭州西,桐庐,23,G7607
泰安,济南,23,G452
杭州东,嘉兴南,23,G7577
丹阳北,无锡东,23,G1918
张家界西,芙蓉镇,23,G6057
上饶,婺源,23,G1906
泸州,富顺,23,G8792
商丘,亳州南,23,G1942
益阳南,尖山,23,G5883
开封北,民权北,23,G1943
永泰,莆田,23,D2361
安图西,敦化,23,G1266
威海,烟台南,23,D2154
珠海,中山,23,G1302
嘉善南,上海虹桥,23,G7552
湖州,溧阳,23,G190
广汉北,绵阳,23,D1966
贵阳北,息烽,23,G8968
牛车河,张家界西,23,G6170
白沟,胜芳,23,G1298
曲阜东,枣庄,23,G135
通州西,顺义,23,S611
普安县,关岭,23,G5396
乌海西,乌海,23,K1688
长治南,晋城东,23,D2785
东岔,宝鸡南,23,D2684
山丹马场,民乐,23,D2687
江油,青川,23,G1976
商丘,永城北,23,G1976
济南,章丘,23,G5555
青岛西,红岛,23,D2906
长春西,德惠西,23,G763
连云港,新沂南,23,G1998
祁县东,灵石东,23,D2515
彰武,泡子,23,K1566
西安北,乾县,23,G1944
辽阳,沈阳,23,G1228
怀仁东,大同南,23,D2582
绥中北,山海关,23,G1239
阳高,天镇,23,K42
漳平西,龙岩,23,G2379
克东,北安,23,K381
墨江,元江,23,D876
哈尔滨,阿城北,23,D8521
成都东,新津南,23,G2825
黔西,白云北,23,G2823
盘州,富源北,23,G2869
门源,大通西,23,D8978
潜山,黄梅东,23,G3120
黄冈西,武汉东,23,D5778
纸坊东,武昌,23,D5750
章丘,淄博,23,D6073
满洲里,扎赉诺尔西,23,K7092
五大连池,二龙山屯,23,K7054
建瓯西,武夷山北,23,G304
庄河北,皮口,23,D7724
广南县,富宁,23,D8148
涟水,宝应,23,G8251
开化,德兴东,23,D771
北井子,青堆,23,D7712
北井子,丹东,23,D7713
黄州,浠水,23,K571
双鸭山西,桦南东,23,D7931
太阳升,新肇,23,K50
樟树东,吉水西,23,G2795
泗阳,睢宁,23,G8292
兴国西,泰和,23,G2764
长乐,平潭,23,D6569
仲恺,河源东,23,G2732
平山,玉泉,23,K5150
毕节,威信,23,G2189
神农架,巴东,23,G351
醴陵东,宜春,23,G2167
高平东,焦作西,23,D3329
江宁,溧阳,23,G7680
璧山,隆昌北,23,G8610
枫林,大冶北,23,D3266
白沙铺,瑞昌西,23,D3272
德州东,齐河,23,G377
五府山,南平市,23,G3141
深圳北,仲恺,23,G3156
汉中,宁强南,23,G2241
沙坪坝,大足南,23,G2242
获嘉,新乡,23,K2286
云南驿,南华,23,D3852
青城山,犀浦,23,C6170
江门,开平南,23,C6911
兰州新区,福利区,23,C622
恩平,阳江,23,C6909
诸城,五莲,23,K1052
佛山西,鼎湖东,23,C6855
武山,陇西,23,T6607
东花园北,宣化北,23,D1105
德阳,成都东,23,C6217
佛坪,城固北,23,G1838
南充,蓬安,23,C746
土溪,营山,23,C747
苏州园区,上海,23,G7203
阳东,阳西,23,C6919
宁化,石城东,23,T8010
石城东,宁都,23,T8010
越西,甘洛南,23,C756
田心东,长沙,23,S7996
蒲江,崇州,23,C6628
明珠,小榄,23,C7648
夏格庄,青岛北,23,C6578
中山,北滘,23,C7642
峨眉山,青神,23,C6316
南充北,蓬溪,23,C956
西昌西,冕宁,23,C952
聊城,阳谷,23,C972
黄石,阳新,23,Z334
卫辉,鹤壁,23,T370
苏州园区,上海虹桥,23,G7105
西安,兴平,23,C163
西平,驻马店,23,T289
新民北,沈阳北,23,G947
扎囊,山南,23,Z8901
犀浦,离堆公园,23,C5553
新化南,娄底南,23,G1696
建水,个旧,23,C556
醴陵,萍乡,23,T145
到保,安广,23,C504
仙林,丹阳,23,G7037
武汉,咸宁北,24,G1019
广州南,清远,24,G2138
怀来,张家口,24,D6731
湛江西,吴川,24,C6938
东花园北,清河,24,G2494
重庆北,长寿北,24,G3474
德州东,济南西,24,G1063
衡阳东,西渡,24,G2138
沈阳南,本溪,24,G778
灵宝,三门峡西,24,K292
绩溪北,千岛湖,24,D3395
银川,灵武北,24,D3518
寿县,合肥北城,24,G7701
海林,山市,24,K2052
六安,合肥南,24,G1540
龙口市,蓬莱市,24,C671
怀化南,新晃西,24,G1759
会昌北,长汀南,24,D6569
阜阳西,凤台南,24,G7707
郁南,云浮东,24,D3679
罗城,融水,24,K654
平庄,建平,24,G3672
合肥北城,合肥南,24,G7701
全椒,肥东,24,G7686
武乡,太谷东,24,D3370
余姚,上虞,24,K8512
德清,安吉,24,G7720
龙里北,都匀东,24,D3575
喀左,平泉北,24,G3521
温岭,乐清,24,G7488
禹城,平原,24,K286
清水县,张家川,24,K626
贵阳北,龙里北,24,D3571
磐石,明城,24,K95
通辽,甘旗卡,24,G3654
茶陵南,安仁,24,K1136
北屯市,福海,24,Y967
榆社西,晋中,24,D3352
城阳,高密,24,G284
福州南,涵江,24,D6541
太原南,祁县东,24,G621
杭州东,绍兴东,24,G3135
齐齐哈尔,昂昂溪,24,K7247
清水北,酒泉南,24,D55
平房,牛家,24,K7190
阜宁东,盐城,24,C3191
临汾西,霍州东,24,D5336
龙市,井冈山,24,K326
常熟,太仓南,24,G8357
徐州东,睢宁,24,C3201
大连,金州,24,T261
嵊州新昌,临海,24,G7449
富阳,建德,24,D5589
赣县北,万安县,24,G3156
玉山南,弋阳,24,G1483
大石桥,海城,24,K7333
新乡东,内黄,24,G7974
遂宁,潼南,24,D5102
彬州东,礼泉南,24,D9412
云梦东,天河机场,24,D5234
张家港,太仓,24,C3774
南通,张家港,24,C3804
烟台,牟平,24,D6095
方城,郏县,24,G7946
海城,鞍山,24,T331
扎兰屯,成吉思汗,24,K7118
秦家,张维屯,24,K7121
咸宁,赤壁,24,T369
沧州,泊头,24,K704
定西北,通渭,24,D8912
鹰潭,东乡,24,T584
嘉善,海宁,24,T101
武汉,黄冈西,24,G3237
于都北,宁都,24,T8009
太湖南,武穴北,24,G3238
含山南,肥东,24,G3242
太平川,保康,24,K2084
穆棱,绥阳,24,D8523
柘皋,芜湖,24,G3248
原平,忻州,24,K2095
涟源,冷水江东,24,K6523
连江,福州,24,D9969
德惠,陶赖昭,24,T5303
南通,海安,24,G8376
甘谷,武山,24,T6607
丰城东,南昌西,24,G2282
娄烦,岚县,24,K7821
免渡河,乌奴耳,24,K1260
松江南,桐乡,24,G7527
衡水北,藁城南,24,D1606
方正,胜利镇,24,G1239
临颍,漯河,24,K4161
西宁,平安驿,24,K4174
泾县,无为,24,G7416
蔡家沟,双城堡,24,K1526
滦河,秦皇岛,24,G1252
金华南,缙云西,24,G7347
太原南,阳曲西,24,D2778
滨海北,天津西,24,G1218
义乌,武义北,24,G7339
韩城,合阳北,24,C9359
济南,晏城,24,C972
榕江,三都县,24,D2820
定南南,龙川西,24,G2705
芜湖南,马鞍山东,24,G7594
军粮城北,唐山,24,G1228
新民北,沈阳,24,G991
息烽,贵阳东,24,G1339
怀化南,凤凰古城,24,G6098
丹阳北,南京南,24,G134
佳木斯,宏克力,24,D7937
石门县北,临澧,24,Z8315
杨桥,邵阳,24,G6080
得莫利,依兰,24,D7931
贵定县,三都县,24,D1867
武胜,合川,24,D1983
唐山北,唐山,24,C131
高楞,双龙湖,24,D7814
盘锦北,锦州北,24,D7764
英德西,广州北,24,G6078
达连河,方正,24,D7828
广州,佛山,24,K511
唐山,宝坻,24,G8802
利津南,东营南,24,K1785
繁峙,五台山,24,K602
东方,黄流,24,C7466
三亚,乐东,24,C7438
眉山,乐山北,24,C751
平洋,泰来,24,K996
涿州东,北京西,24,G6702
梅河口,山城镇,24,K972
南芬北,凤城东,24,G8104
龙川西,博罗北,24,G2761
胶州北,潍坊北,24,G454
苏州新区,常州,24,D2914
兴国西,于都,24,G5025
上海,上海虹桥,24,G7301
背荫河,牛家,24,K5181
林芝,米林,24,C882
小河镇,镇安,24,K608
清流,杨源,24,C878
荔波,河池西,24,G4869
重庆北,璧山,24,G8612
乔庄东,北京,24,S104
晋江,仙游,25,D6210
丹徒,扬州东,25,G7390
宁乡,益阳,25,Z8314
苇河西,帽儿山西,25,D7921
大庆东,肇东,25,D7982
佳木斯,双鸭山西,25,D7982
天津,杨柳青,25,K554
光山,新县,25,K742
吉水西,万安县,25,G2795
泉州,莆田,25,D6212
南昌西,抚州东,25,G296
德惠西,长春,25,G8092
常州,苏州,25,G2790
广州南,光明城,25,G2961
锦州南,盘锦北,25,G2649
重庆北,合川,25,D618
