start_station_name,end_station_name,running_time,train_no
穆棱,牡丹江,30,D8526
牡丹江,横道河子东,18,D8526
横道河子东,苇河西,20,D8526
苇河西,一面坡北,11,D8526
一面坡北,阿城北,31,D8526
阿城北,哈尔滨,24,D8526
哈尔滨,哈尔滨西,10,D8526
牡丹江,尚志南,46,D8528
尚志南,哈尔滨,46,D8528
哈尔滨,哈尔滨西,10,D8528
牡丹江,穆棱,30,D8549
穆棱,绥阳,24,D8549
绥阳,绥芬河,13,D8549
贵阳北,重庆西,119,D8550
贵阳北,修文县,14,D8552
修文县,桐梓东,52,D8552
桐梓东,重庆西,61,D8552
贵阳北,遵义,45,D8556
遵义,重庆西,77,D8556
重庆西,贵阳北,119,D8567
贵阳北,遵义,45,D8568
遵义,重庆西,78,D8568
重庆西,遵义,77,D8569
遵义,贵阳北,47,D8569
贵阳北,遵义,45,D8570
遵义,娄山关南,14,D8570
娄山关南,桐梓北,21,D8570
桐梓北,赶水东,19,D8570
赶水东,綦江东,14,D8570
綦江东,重庆西,26,D8570
重庆西,赶水东,35,D8571
赶水东,遵义,46,D8571
遵义,贵阳北,46,D8571
贵阳北,重庆西,119,D8572
万州北,长寿湖,46,D8573
长寿湖,重庆北,29,D8573
重庆北,重庆西,22,D8573
重庆西,桐梓东,60,D8573
桐梓东,遵义,21,D8573
遵义,息烽,26,D8573
息烽,贵阳北,25,D8573
贵阳北,遵义,45,D8574
遵义,赶水东,46,D8574
赶水东,珞璜南,26,D8574
珞璜南,重庆西,13,D8574
重庆西,重庆北,23,D8574
重庆北,万州北,71,D8574
重庆西,贵阳北,119,D8575
贵阳北,遵义,45,D8576
遵义,遵义南,12,D8577
遵义南,息烽,18,D8577
息烽,贵阳北,24,D8577
贵阳北,息烽,23,D8578
息烽,遵义,26,D8578
遵义,息烽,26,D8579
息烽,贵阳北,24,D8579
贵阳北,重庆西,119,D8580
六盘水,六盘水东,12,D8582
六盘水东,长箐,15,D8582
长箐,六枝南,10,D8582
六枝南,安顺西,20,D8582
安顺西,贵阳北,33,D8582
贵阳北,龙里北,24,D8582
龙里北,都匀东,24,D8582
都匀东,三都县,12,D8582
三都县,从江,42,D8582
贵阳北,都匀东,43,D8585
都匀东,三都县,12,D8585
三都县,榕江,25,D8585
榕江,从江,22,D8585
从江,都匀东,47,D8586
都匀东,贵阳北,48,D8586
贵阳北,息烽,23,D8592
息烽,遵义,26,D8592
从江,榕江,20,D8594
榕江,都匀东,32,D8594
都匀东,贵定县,18,D8594
贵定县,龙洞堡,21,D8594
龙洞堡,贵阳北,18,D8594
贵阳北,平坝南,21,D8594
平坝南,安顺西,15,D8594
安顺西,六枝南,21,D8594
六枝南,长箐,10,D8594
长箐,冷坝,8,D8594
冷坝,六盘水,19,D8594
遵义,贵阳北,45,D8599
昆明,元谋西,83,D860
元谋西,永仁,25,D860
永仁,攀枝花南,27,D860
攀枝花南,西昌西,82,D860
西昌西,越西,46,D860
越西,金口河南,39,D860
金口河南,峨边南,15,D860
峨边南,成都南,88,D860
成都南,西昌西,179,D861
西昌西,攀枝花南,79,D861
攀枝花南,元谋西,46,D861
元谋西,昆明,84,D861
昆明,元谋西,83,D862
元谋西,永仁,25,D862
永仁,攀枝花南,27,D862
攀枝花南,德昌西,60,D862
德昌西,西昌西,26,D862
西昌西,甘洛南,66,D862
甘洛南,峨眉,54,D862
峨眉,成都南,64,D862
红河,开远南,14,D8602
开远南,弥勒,28,D8602
弥勒,昆明南,35,D8602
昆明南,石林西,20,D8604
石林西,开远南,40,D8604
开远南,红河,14,D8604
红河,开远南,13,D8614
开远南,竹园,18,D8614
竹园,弥勒,14,D8614
弥勒,石林西,17,D8614
石林西,昆明南,23,D8614
昆明,昆明南,18,D8616
昆明南,石林西,21,D8616
石林西,弥勒,17,D8616
弥勒,竹园,14,D8616
竹园,开远南,18,D8616
开远南,红河,14,D8616
红河,开远南,13,D8618
开远南,朋普,14,D8618
朋普,弥勒,18,D8618
弥勒,昆明南,35,D8618
昆明南,石林西,20,D8620
石林西,弥勒,18,D8620
弥勒,朋普,18,D8620
朋普,开远南,14,D8620
开远南,红河,14,D8620
昆明南,弥勒,33,D8624
弥勒,竹园,14,D8624
竹园,开远南,18,D8624
开远南,红河,14,D8624
红河,开远南,13,D8626
开远南,竹园,18,D8626
竹园,弥勒,14,D8626
弥勒,昆明南,35,D8626
昆明南,弥勒,33,D8632
弥勒,竹园,14,D8632
竹园,朋普,9,D8632
朋普,开远南,14,D8632
开远南,红河,14,D8632
昆明南,石林西,20,D8640
石林西,弥勒,18,D8640
弥勒,竹园,15,D8640
竹园,开远南,18,D8640
开远南,红河,15,D8640
昆明南,昆明,18,D8653
昆明,楚雄,58,D8653
楚雄,祥云,40,D8653
祥云,大理,22,D8653
昆明南,昆明,18,D8657
昆明,楚雄,58,D8657
楚雄,南华,14,D8657
南华,大理,48,D8657
昆明南,昆明,18,D8661
昆明,广通北,49,D8661
广通北,楚雄,14,D8661
楚雄,祥云,40,D8661
祥云,大理,22,D8661
大理,祥云,21,D8662
祥云,楚雄,40,D8662
楚雄,昆明,59,D8662
昆明,昆明南,18,D8662
昆明南,弥勒,33,D8662
弥勒,朋普,18,D8662
朋普,开远南,14,D8662
开远南,红河,14,D8662
昆明南,昆明,18,D8665
昆明,禄丰南,37,D8665
禄丰南,楚雄,26,D8665
楚雄,祥云,40,D8665
祥云,大理,22,D8665
昆明南,昆明,18,D8669
昆明,广通北,49,D8669
广通北,楚雄,14,D8669
楚雄,祥云,40,D8669
祥云,大理,22,D8669
大理,祥云,21,D8670
祥云,楚雄,40,D8670
楚雄,禄丰南,26,D8670
禄丰南,昆明,38,D8670
昆明,昆明南,18,D8670
昆明南,昆明,18,D8673
昆明,禄丰南,37,D8673
禄丰南,广通北,17,D8673
广通北,楚雄,14,D8673
楚雄,大理,58,D8673
大理,楚雄,57,D8674
楚雄,昆明,59,D8674
昆明,昆明南,18,D8674
昆明南,石林西,21,D8674
石林西,弥勒,17,D8674
弥勒,朋普,18,D8674
朋普,开远南,14,D8674
开远南,红河,14,D8674
昆明南,昆明,18,D8677
昆明,楚雄,58,D8677
楚雄,南华,14,D8677
南华,祥云,30,D8677
祥云,大理,22,D8677
大理,祥云,21,D8678
祥云,楚雄,40,D8678
楚雄,昆明,59,D8678
昆明,昆明南,18,D8678
富宁,广南县,25,D8681
广南县,珠琳,16,D8681
珠琳,普者黑,17,D8681
普者黑,弥勒,38,D8681
弥勒,石林西,17,D8681
石林西,昆明南,23,D8681
昆明南,昆明,18,D8681
昆明,禄丰南,36,D8681
禄丰南,楚雄,26,D8681
楚雄,南华,15,D8681
南华,祥云,29,D8681
祥云,大理,23,D8681
大理,南华,46,D8682
南华,禄丰南,37,D8682
禄丰南,昆明,38,D8682
昆明,昆明南,18,D8682
昆明南,石林西,21,D8682
石林西,弥勒,17,D8682
弥勒,开远南,27,D8682
开远南,红河,14,D8682
昆明南,昆明,18,D8685
昆明,楚雄,58,D8685
楚雄,祥云,40,D8685
祥云,大理,22,D8685
红河,朋普,22,D8688
朋普,弥勒,18,D8688
弥勒,昆明南,35,D8688
昆明南,昆明,18,D8688
昆明,广通北,49,D8688
广通北,楚雄,14,D8688
楚雄,南华,14,D8688
南华,祥云,30,D8688
祥云,大理,22,D8688
昆明南,昆明,18,D8693
昆明,广通北,49,D8693
广通北,楚雄,14,D8693
楚雄,祥云,40,D8693
祥云,大理,22,D8693
大理,祥云,21,D8694
祥云,楚雄,40,D8694
楚雄,禄丰南,26,D8694
禄丰南,昆明,38,D8694
昆明,昆明南,18,D8694
大理,鹤庆,101,D8695
鹤庆,丽江,23,D8695
红河,开远南,13,D8696
开远南,竹园,18,D8696
竹园,弥勒,14,D8696
弥勒,石林西,17,D8696
石林西,昆明南,23,D8696
昆明南,昆明,18,D8696
昆明,楚雄,58,D8696
楚雄,祥云,40,D8696
祥云,大理,22,D8696
大理,鹤庆,87,D8699
鹤庆,丽江,21,D8699
成都南,峨眉,66,D871
峨眉,西昌西,117,D871
西昌西,德昌西,26,D871
德昌西,米易东,28,D871
米易东,攀枝花南,33,D871
攀枝花南,永仁,27,D871
永仁,元谋西,22,D871
元谋西,广通北,35,D871
广通北,禄丰南,18,D871
禄丰南,昆明,40,D871
昆明,昆明南,19,D871
昆明南,玉溪,37,D871
玉溪,普洱,109,D871
普洱,西双版纳,42,D871
西双版纳,普洱,40,D872
普洱,元江,73,D872
元江,玉溪,42,D872
玉溪,昆明南,38,D872
昆明南,昆明,19,D872
昆明,广通北,53,D872
广通北,元谋西,33,D872
元谋西,永仁,23,D872
永仁,攀枝花南,28,D872
攀枝花南,德昌西,59,D872
德昌西,西昌西,26,D872
西昌西,越西,47,D872
越西,金口河南,38,D872
金口河南,峨眉,39,D872
峨眉,成都南,64,D872
成都南,乐山北,57,D875
乐山北,峨眉,13,D875
峨眉,西昌西,117,D875
西昌西,米易东,48,D875
米易东,攀枝花南,33,D875
攀枝花南,永仁,26,D875
永仁,广通北,52,D875
广通北,禄丰南,20,D875
禄丰南,昆明,40,D875
昆明,昆明南,19,D875
昆明南,玉溪,37,D875
玉溪,元江,40,D875
元江,墨江,24,D875
墨江,普洱,53,D875
普洱,西双版纳,42,D875
西双版纳,普洱,40,D876
普洱,墨江,54,D876
墨江,元江,23,D876
元江,玉溪,42,D876
玉溪,昆明南,38,D876
昆明南,昆明,19,D876
昆明,禄丰南,38,D876
禄丰南,元谋西,48,D876
元谋西,永仁,22,D876
永仁,攀枝花南,28,D876
攀枝花南,德昌西,59,D876
德昌西,西昌西,26,D876
西昌西,越西,47,D876
越西,峨眉,73,D876
峨眉,彭山,39,D876
彭山,成都南,29,D876
大理,楚雄,57,D8704
楚雄,广通北,14,D8704
广通北,昆明,50,D8704
昆明,昆明南,18,D8704
大理,云南驿,27,D8708
云南驿,楚雄,34,D8708
楚雄,昆明,59,D8708
昆明,昆明南,18,D8708
昆明南,昆明,18,D8711
昆明,禄丰南,37,D8711
禄丰南,楚雄,26,D8711
楚雄,云南驿,34,D8711
云南驿,大理,28,D8711
大理,祥云,21,D8712
祥云,楚雄,40,D8712
楚雄,禄丰南,26,D8712
禄丰南,昆明,38,D8712
昆明,昆明南,18,D8712
昆明南,昆明,18,D8715
昆明,楚雄,58,D8715
楚雄,祥云,40,D8715
祥云,大理,22,D8715
大理,祥云,21,D8716
祥云,楚雄,40,D8716
楚雄,禄丰南,26,D8716
禄丰南,昆明,38,D8716
昆明,昆明南,18,D8716
红河,开远南,13,D8718
开远南,朋普,14,D8718
朋普,竹园,9,D8718
竹园,弥勒,14,D8718
弥勒,石林西,17,D8718
石林西,昆明南,22,D8718
昆明南,昆明,18,D8718
昆明,禄丰南,37,D8718
禄丰南,楚雄,26,D8718
楚雄,祥云,40,D8718
祥云,大理,22,D8718
大理,南华,46,D8720
南华,广通北,25,D8720
广通北,昆明,50,D8720
昆明,昆明南,18,D8720
大理,祥云,21,D8724
祥云,楚雄,40,D8724
楚雄,昆明,59,D8724
昆明,昆明南,18,D8724
昆明南,昆明,18,D8727
昆明,广通北,49,D8727
广通北,大理,68,D8727
大理,祥云,21,D8728
祥云,南华,29,D8728
南华,楚雄,15,D8728
楚雄,昆明,59,D8728
大理,祥云,21,D8732
祥云,楚雄,40,D8732
楚雄,广通北,14,D8732
广通北,昆明,50,D8732
昆明,昆明南,18,D8732
红河,开远南,14,D8734
开远南,朋普,14,D8734
朋普,弥勒,19,D8734
弥勒,昆明南,35,D8734
昆明南,昆明,18,D8734
昆明,禄丰南,37,D8734
禄丰南,楚雄,26,D8734
楚雄,祥云,40,D8734
祥云,大理,22,D8734
大理,楚雄,57,D8736
楚雄,广通北,14,D8736
广通北,昆明,50,D8736
昆明,昆明南,18,D8736
大理,南华,46,D8740
南华,楚雄,15,D8740
楚雄,广通北,14,D8740
广通北,昆明,50,D8740
昆明,昆明南,18,D8740
昆明南,昆明,18,D8743
昆明,广通北,49,D8743
广通北,楚雄,14,D8743
楚雄,大理,58,D8743
大理,祥云,21,D8744
祥云,楚雄,40,D8744
楚雄,广通北,14,D8744
广通北,昆明,50,D8744
昆明,昆明南,18,D8744
昆明南,石林西,20,D8744
石林西,弥勒,16,D8744
弥勒,竹园,14,D8744
竹园,朋普,9,D8744
朋普,开远南,14,D8744
开远南,红河,14,D8744
大理,祥云,21,D8748
祥云,楚雄,40,D8748
楚雄,昆明,59,D8748
昆明,昆明南,18,D8748
大理,广通北,67,D8752
广通北,昆明,50,D8752
昆明,昆明南,18,D8752
大理,祥云,21,D8756
祥云,南华,29,D8756
南华,广通北,25,D8756
广通北,昆明,50,D8756
昆明,昆明南,18,D8756
红河,开远南,13,D8758
开远南,朋普,14,D8758
朋普,竹园,9,D8758
竹园,弥勒,14,D8758
弥勒,昆明南,34,D8758
昆明南,昆明,18,D8758
昆明,广通北,49,D8758
广通北,楚雄,14,D8758
楚雄,祥云,40,D8758
祥云,大理,22,D8758
昆明南,昆明,18,D8763
昆明,楚雄,58,D8763
楚雄,鹤庆,120,D8763
鹤庆,丽江,20,D8763
丽江,鹤庆,19,D8764
鹤庆,楚雄,122,D8764
楚雄,昆明,59,D8764
昆明,昆明南,18,D8764
昆明南,昆明,18,D8767
昆明,祥云,94,D8767
祥云,鹤庆,84,D8767
鹤庆,丽江,21,D8767
丽江,鹤庆,19,D8768
鹤庆,昆明,196,D8768
昆明,昆明南,18,D8768
昆明南,昆明,18,D8773
昆明,楚雄,58,D8773
楚雄,丽江,147,D8773
丽江,祥云,91,D8774
祥云,昆明,95,D8774
昆明,昆明南,18,D8774
昆明南,昆明,18,D8777
昆明,楚雄,58,D8777
楚雄,丽江,147,D8777
丽江,鹤庆,19,D8778
鹤庆,祥云,86,D8778
祥云,楚雄,40,D8778
楚雄,广通北,14,D8778
广通北,昆明,50,D8778
昆明,昆明南,18,D8778
昆明南,昆明,18,D8781
昆明,广通北,49,D8781
广通北,楚雄,14,D8781
楚雄,祥云,40,D8781
祥云,鹤庆,77,D8781
鹤庆,丽江,20,D8781
丽江,祥云,103,D8782
祥云,禄丰南,62,D8782
禄丰南,昆明,38,D8782
昆明,昆明南,18,D8782
昆明南,昆明,18,D8785
昆明,丽江,201,D8785
丽江,楚雄,151,D8786
楚雄,昆明,60,D8786
昆明,昆明南,18,D8786
昆明南,昆明,18,D8789
昆明,禄丰南,37,D8789
禄丰南,楚雄,26,D8789
楚雄,祥云,40,D8789
祥云,鹤庆,76,D8789
鹤庆,丽江,20,D8789
丽江,鹤庆,19,D8790
鹤庆,昆明,178,D8790
昆明,昆明南,18,D8790
昆明南,昆明,18,D8793
昆明,楚雄,58,D8793
楚雄,丽江,128,D8793
丽江,南华,116,D8794
南华,楚雄,15,D8794
楚雄,昆明,59,D8794
昆明,昆明南,18,D8794
昆明南,昆明,18,D8797
昆明,楚雄,58,D8797
楚雄,南华,14,D8797
南华,丽江,133,D8797
丽江,祥云,107,D8798
祥云,楚雄,40,D8798
楚雄,昆明,59,D8798
昆明,昆明南,18,D8798
昆明南,普洱,144,D887
普洱,西双版纳,42,D887
西双版纳,磨憨,59,D887
磨憨,磨丁,12,D887
磨丁,琅勃拉邦,70,D887
琅勃拉邦,万荣,49,D887
万荣,万象,53,D887
万象,万荣,52,D888
万荣,琅勃拉邦,50,D888
琅勃拉邦,磨丁,70,D888
磨丁,磨憨,12,D888
磨憨,西双版纳,59,D888
西双版纳,普洱,40,D888
普洱,昆明南,146,D888
哈密,吐哈,68,D8801
吐哈,鄯善北,13,D8801
鄯善北,吐鲁番北,28,D8801
吐鲁番北,乌鲁木齐,58,D8801
乌鲁木齐,吐鲁番北,53,D8802
吐鲁番北,鄯善北,28,D8802
鄯善北,哈密,75,D8802
哈密,鄯善北,80,D8803
鄯善北,吐鲁番北,28,D8803
吐鲁番北,乌鲁木齐南,48,D8803
乌鲁木齐南,乌鲁木齐,11,D8803
乌鲁木齐,吐鲁番北,53,D8804
吐鲁番北,鄯善北,28,D8804
鄯善北,吐哈,13,D8804
吐哈,哈密,68,D8804
哈密,鄯善北,76,D8805
鄯善北,吐鲁番北,28,D8805
吐鲁番北,乌鲁木齐,55,D8805
乌鲁木齐,乌鲁木齐南,11,D8806
乌鲁木齐南,吐鲁番北,47,D8806
吐鲁番北,鄯善北,28,D8806
鄯善北,哈密,76,D8806
哈密,吐哈,68,D8807
吐哈,鄯善北,13,D8807
鄯善北,吐鲁番北,29,D8807
吐鲁番北,乌鲁木齐南,48,D8807
乌鲁木齐南,乌鲁木齐,11,D8807
乌鲁木齐,乌鲁木齐南,11,D8808
乌鲁木齐南,吐鲁番北,47,D8808
吐鲁番北,鄯善北,28,D8808
鄯善北,吐哈,13,D8808
吐哈,哈密,70,D8808
哈密,鄯善北,77,D8811
鄯善北,吐鲁番北,28,D8811
吐鲁番北,乌鲁木齐,55,D8811
乌鲁木齐,吐鲁番北,53,D8812
吐鲁番北,鄯善北,28,D8812
鄯善北,吐哈,13,D8812
吐哈,哈密,68,D8812
哈密,吐哈,68,D8813
吐哈,鄯善北,13,D8813
鄯善北,吐鲁番北,28,D8813
吐鲁番北,乌鲁木齐,55,D8813
兰州西,白银南,49,D8881
白银南,靖远北,16,D8881
靖远北,北滩,21,D8881
北滩,中卫南,20,D8881
中卫南,中宁东,17,D8881
中宁东,吴忠,27,D8881
吴忠,惠安堡,22,D8881
惠安堡,曲子,43,D8881
曲子,庆阳,28,D8881
庆阳,曲子,26,D8883
曲子,环县,11,D8883
环县,甜水堡,26,D8883
甜水堡,吴忠,33,D8883
吴忠,中宁东,28,D8883
中宁东,中卫南,17,D8883
中卫南,平川西,31,D8883
平川西,靖远北,9,D8883
靖远北,白银南,18,D8883
白银南,兰州西,49,D8883
兰州西,秦王川,39,D8885
秦王川,白银南,14,D8885
白银南,靖远北,16,D8885
靖远北,平川西,10,D8885
平川西,北滩,15,D8885
北滩,河东机场,69,D8885
河东机场,银川,18,D8885
中卫南,北滩,21,D8887
北滩,白银南,32,D8887
白银南,兰州西,50,D8887
北京丰台,任丘,69,D891
任丘,衡水,62,D891
衡水,聊城,86,D891
聊城,衡水,81,D892
衡水,肃宁,42,D892
肃宁,任丘,23,D892
任丘,北京丰台,87,D892
兰州西,榆中,18,D8912
榆中,定西北,16,D8912
定西北,通渭,24,D8912
通渭,天水南,30,D8912
天水南,秦安,15,D8913
秦安,通渭,19,D8913
通渭,定西北,26,D8913
定西北,兰州西,30,D8913
兰州西,榆中,18,D8914
榆中,定西北,16,D8914
定西北,秦安,39,D8914
秦安,天水南,15,D8914
天水南,秦安,15,D8915
秦安,通渭,19,D8915
通渭,定西北,26,D8915
定西北,榆中,16,D8915
榆中,兰州西,18,D8915
兰州西,榆中,18,D8916
榆中,定西北,16,D8916
定西北,通渭,30,D8916
通渭,秦安,18,D8916
秦安,天水南,15,D8916
天水南,秦安,14,D8917
秦安,定西北,39,D8917
定西北,兰州西,31,D8917
兰州西,定西北,30,D8918
定西北,通渭,24,D8918
通渭,秦安,19,D8918
秦安,天水南,15,D8918
天水南,秦安,14,D8923
秦安,通渭,18,D8923
通渭,榆中,42,D8923
榆中,兰州西,18,D8923
兰州西,定西北,30,D8924
定西北,通渭,24,D8924
通渭,天水南,30,D8924
天水南,秦安,14,D8925
秦安,通渭,18,D8925
通渭,定西北,26,D8925
定西北,兰州西,31,D8925
兰州西,秦王川,39,D8931
秦王川,白银南,14,D8931
白银南,靖远北,16,D8931
靖远北,平川西,10,D8931
平川西,中卫南,31,D8931
中卫南,吴忠,40,D8931
吴忠,银川,31,D8931
银川,吴忠,29,D8933
吴忠,中宁东,28,D8933
中宁东,中卫南,17,D8933
中卫南,平川西,31,D8933
平川西,靖远北,9,D8933
靖远北,白银南,19,D8933
白银南,福利区,40,D8933
福利区,兰州西,12,D8933
兰州西,中卫南,91,D8935
中卫南,吴忠,40,D8935
吴忠,银川,31,D8935
银川,红寺堡北,43,D8937
红寺堡北,中宁东,14,D8937
中宁东,中卫南,17,D8937
中卫南,北滩,21,D8937
北滩,白银南,33,D8937
白银南,兰州西,49,D8937
兰州西,兰州,11,D8937
银川,吴忠,29,D8941
吴忠,中卫南,41,D8941
中卫南,平川西,31,D8941
平川西,靖远北,9,D8941
靖远北,白银南,18,D8941
白银南,秦王川,14,D8941
秦王川,兰州西,38,D8941
兰州西,白银南,47,D8942
白银南,平川西,22,D8942
平川西,北滩,15,D8942
北滩,中卫南,20,D8942
中卫南,红寺堡北,27,D8942
红寺堡北,河东机场,30,D8942
河东机场,银川,18,D8942
兰州,兰州西,10,D8943
兰州西,秦王川,37,D8943
秦王川,白银南,14,D8943
白银南,靖远北,16,D8943
靖远北,平川西,10,D8943
平川西,北滩,15,D8943
北滩,中卫南,20,D8943
中卫南,吴忠,40,D8943
吴忠,灵武北,10,D8943
灵武北,银川,25,D8943
银川,吴忠,29,D8945
吴忠,中卫南,41,D8945
中卫南,兰州西,95,D8945
兰州西,兰州,11,D8945
西宁,大通西,19,D8971
大通西,门源,24,D8971
门源,大通西,23,D8972
大通西,西宁,19,D8972
西宁,大通西,19,D8973
大通西,门源,24,D8973
门源,大通西,23,D8974
大通西,西宁,19,D8974
西宁,大通西,19,D8975
大通西,门源,24,D8975
门源,大通西,23,D8976
大通西,西宁,19,D8976
西宁,大通西,19,D8977
大通西,门源,24,D8977
门源,大通西,23,D8978
大通西,西宁,19,D8978
西宁,大通西,19,D8979
大通西,门源,24,D8979
门源,大通西,23,D8980
大通西,西宁,19,D8980
北京西,石家庄,82,D903
石家庄,安阳东,59,D903
安阳东,郑州东,46,D903
郑州东,广州南,429,D903
广州南,深圳北,32,D903
北京西,石家庄,82,D909
石家庄,邯郸东,43,D909
邯郸东,郑州东,62,D909
郑州东,广州南,439,D909
广州南,深圳北,32,D909
深圳北,广州南,32,D910
广州南,长沙南,167,D910
长沙南,邢台东,336,D910
邢台东,石家庄,30,D910
石家庄,保定东,40,D910
保定东,北京西,46,D910
昆明南,昆明,18,D9103
昆明,广通北,49,D9103
广通北,楚雄,14,D9103
楚雄,祥云,40,D9103
祥云,大理,22,D9103
昆明南,昆明,18,D9107
昆明,禄丰南,37,D9107
禄丰南,广通北,17,D9107
广通北,大理,68,D9107
大理,巍山,32,D9107
巍山,小湾东,29,D9107
小湾东,云县,33,D9107
云县,临沧,27,D9107
临沧,云县,52,D9108
云县,小湾东,20,D9108
小湾东,巍山,40,D9108
巍山,大理,23,D9108
大理,南华,46,D9108
南华,广通北,25,D9108
广通北,昆明,50,D9108
昆明,昆明南,18,D9108
哈尔滨,肇东,21,D9131
肇东,安达,20,D9131
安达,大庆东,10,D9131
大庆东,大庆西,10,D9131
大庆西,齐齐哈尔南,32,D9131
哈尔滨,安达,37,D9133
安达,大庆东,10,D9133
大庆东,齐齐哈尔南,38,D9133
齐齐哈尔南,杜尔伯特,21,D9134
杜尔伯特,大庆东,21,D9134
大庆东,肇东,25,D9134
肇东,哈尔滨,22,D9134
哈尔滨,哈尔滨北,9,D9135
哈尔滨北,安达,32,D9135
安达,大庆东,10,D9135
大庆东,齐齐哈尔南,38,D9135
齐齐哈尔南,大庆东,38,D9136
大庆东,安达,9,D9136
安达,肇东,20,D9136
肇东,哈尔滨,22,D9136
齐齐哈尔南,大庆东,38,D9156
大庆东,安达,9,D9156
安达,哈尔滨,38,D9156
哈尔滨西,哈尔滨,10,D9167
哈尔滨,尚志南,46,D9167
尚志南,亚布力西,20,D9167
亚布力西,横道河子东,15,D9167
横道河子东,海林北,11,D9167
海林北,牡丹江,12,D9167
牡丹江,林口南,30,D9167
林口南,鸡西西,16,D9167
鸡西西,林口南,15,D9168
林口南,牡丹江,31,D9168
牡丹江,哈尔滨,88,D9168
哈尔滨,哈尔滨西,10,D9168
哈尔滨西,哈尔滨,10,D9177
哈尔滨,大庆东,43,D9177
大庆东,大庆西,10,D9177
福州,尤溪,55,D9182
尤溪,三明北,18,D9182
三明北,泰宁,33,D9182
泰宁,南丰,29,D9182
南丰,南城,14,D9182
南城,抚州,19,D9182
抚州,南昌西,38,D9182
南昌西,永修,20,D9182
永修,共青城,12,D9182
共青城,九江,28,D9182
九江,都昌,35,D9182
都昌,鄱阳北,22,D9182
鄱阳北,景德镇北,18,D9182
北京西,保定东,45,D921
保定东,石家庄,41,D921
石家庄,郑州东,106,D921
郑州东,广州南,434,D921
广州南,江门,33,D921
江门,阳江,52,D921
阳江,茂名,41,D921
茂名,湛江西,36,D921
湛江西,茂名,32,D922
茂名,阳江,40,D922
阳江,江门,54,D922
江门,广州南,35,D922
广州南,石家庄,532,D922
石家庄,北京西,82,D922
珠海,中山,23,D924
中山,广州南,31,D924
广州南,长沙南,167,D924
长沙南,石家庄,359,D924
石家庄,北京西,82,D924
深圳北,广州南,32,D928
广州南,长沙南,167,D928
长沙南,邯郸东,324,D928
邯郸东,石家庄,43,D928
石家庄,定州东,24,D928
定州东,北京西,62,D928
太原南,霍州东,51,D9207
霍州东,洪洞西,19,D9207
洪洞西,临汾西,12,D9207
运城北,太原南,100,D9216
大同南,应县,31,D9241
应县,山阴,13,D9241
山阴,原平西,39,D9241
原平西,忻州西,14,D9241
忻州西,阳曲西,16,D9241
阳曲西,太原南,26,D9241
大同南,应县,31,D9245
应县,山阴,13,D9245
山阴,原平西,39,D9245
原平西,太原南,46,D9245
大同南,应县,31,D9249
应县,山阴,13,D9249
山阴,忻州西,48,D9249
忻州西,太原南,37,D9249
清河,宣化北,47,D9271
宣化北,张家口,10,D9271
清河,怀来,33,D9275
怀来,下花园北,11,D9275
下花园北,张家口,17,D9275
张家口,宣化北,10,D9276
宣化北,怀来,17,D9276
怀来,东花园北,10,D9276
东花园北,清河,25,D9276
清河,八达岭长城,22,D9277
八达岭长城,东花园北,10,D9277
东花园北,怀来,9,D9277
怀来,张家口,24,D9277
张家口,宣化北,10,D9278
宣化北,怀来,17,D9278
怀来,八达岭长城,15,D9278
八达岭长城,清河,20,D9278
清河,北京北,13,D9278
北京北,清河,12,D9279
清河,怀来,33,D9279
怀来,张家口,24,D9279
张家口,宣化北,10,D9280
宣化北,怀来,17,D9280
怀来,清河,31,D9280
汉口,宜昌东,107,D9285
宜昌东,荆州,35,D9286
荆州,仙桃西,32,D9286
仙桃西,汉川,27,D9286
汉川,汉口,24,D9286
利川,恩施,34,D9290
恩施,宜昌东,107,D9290
宜昌东,枝江北,20,D9290
枝江北,荆州,20,D9290
荆州,汉口,76,D9290
汉口,荆州,74,D9293
荆州,潜江,28,D9294
潜江,天门南,20,D9294
天门南,汉川,15,D9294
汉川,汉口,24,D9294
上海虹桥,杭州东,56,D931
杭州东,宁波,52,D931
宁波,深圳北,510,D931
深圳北,广州南,32,D931
广州南,佛山西,19,D931
佛山西,广州南,20,D933
广州南,虎门,17,D933
虎门,深圳北,19,D933
深圳北,潮汕,99,D933
潮汕,杭州东,487,D933
杭州东,上海虹桥,50,D933
上海虹桥,杭州东,56,D935
杭州东,宁波,52,D935
宁波,深圳北,510,D935
深圳北,广州南,32,D935
广州南,深圳北,32,D937
深圳北,普宁,81,D937
普宁,厦门北,94,D937
厦门北,宁波,280,D937
宁波,杭州东,95,D937
杭州东,上海虹桥,50,D937
汉口,红安西,30,D9300
红安西,麻城北,14,D9300
汉口,潜江,51,D9305
潜江,宜昌东,59,D9305
宜昌东,荆州,35,D9306
荆州,汉口,73,D9306
汉口,天门南,35,D9307
天门南,仙桃西,13,D9307
仙桃西,枝江北,50,D9307
枝江北,宜昌东,20,D9307
宜昌东,枝江北,19,D9308
枝江北,荆州,19,D9308
荆州,天门南,42,D9308
天门南,汉口,40,D9308
汉口,汉川,23,D9321
汉川,天门南,16,D9321
天门南,荆州,42,D9321
荆州,宜昌东,36,D9321
宜昌东,荆州,36,D9322
荆州,天门南,42,D9322
天门南,汉口,35,D9322
汉口,潜江,51,D9323
